CustomerId,Last Name,CreditScore,State,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Estimated Income,Left
15700263,Ifeatu,569,NY,Male,66,2,0,1,1,0,130784.2,0
15797219,Ifesinachi,635,NY,Female,40,10,123497.58,1,1,0,131953.23,0
15701537,Ignatiev,756,NY,Male,60,2,0,1,1,1,166513.49,0
15734762,Ignatiev,602,NY,Female,56,3,115895.22,3,1,0,4176.17,0
15693864,Iheanacho,567,NJ,Female,49,5,134956.02,1,1,0,93953.84,0
15604138,Iheanacho,749,CT,Male,34,2,0,1,0,0,174189.04,0
15642821,Ijendu,383,CT,Female,48,8,95808.19,1,0,0,137702.01,0
15692929,Ikechukwu,791,NJ,Female,42,10,113657.41,2,0,1,139946.68,0
15766288,Ikechukwu,586,NJ,Female,36,5,103700.69,1,1,0,194072.56,0
15797767,Ikedinachukwu,600,NY,Female,49,6,0,1,0,1,148087.88,0
15799785,Ikemefuna,679,NJ,Female,30,4,77949.69,1,1,1,121151.46,1
15691817,Iloerika,547,CT,Female,44,5,0,3,0,0,5459.07,0
15772482,Iloerika,829,NJ,Male,28,3,132405.52,3,1,0,104889.2,0
15566531,Iloerika,724,NJ,Male,33,4,88046.88,1,0,1,186942.49,0
15688963,Ingram,731,NY,Female,52,10,0,1,1,1,24998.75,0
15598751,Ingram,556,NY,Female,43,6,0,3,0,0,125154.57,0
15806956,Iqbal,746,CT,Male,30,1,112666.67,1,0,0,11710.4,0
15566988,Iqbal,656,NJ,Female,46,7,141535.52,1,1,0,50595.15,0
15636592,Iroawuchi,651,NY,Male,35,0,181821.96,2,0,1,36923.67,0
15639265,Isaacs,714,NY,Male,54,7,126113.28,1,1,0,112777.38,1
15731148,Isayeva,558,NY,Male,33,0,108477.49,1,1,1,109096.71,0
15568164,Istomin,850,NY,Female,34,4,71379.53,2,1,1,154000.99,1
15775761,Iweobiegbunam,610,NJ,Female,69,5,86038.21,3,0,0,192743.06,0
15622532,Izmailova,708,NY,Female,47,0,126589.12,2,0,1,132730.07,0
15568046,Izuchukwu,809,NY,Male,24,7,109558.36,1,1,0,183515.13,1
15806256,Jackson,540,NY,Male,48,2,109349.29,1,1,0,88703.04,0
15696826,James,633,NY,Female,32,1,104001.38,1,0,1,36642.65,1
15792328,James,475,NY,Male,39,6,0,1,1,1,56999.9,0
15756272,James,526,NJ,Female,35,9,118536.4,1,1,0,40980.87,0
15762277,Jamieson,710,NY,Male,47,5,158623.14,1,0,0,83499.89,0
15697997,Jamieson,602,NY,Male,33,5,164704.38,1,0,1,180716.1,0
15663933,Jamieson,625,NJ,Female,35,5,86147.46,2,1,0,163440.8,0
15634891,Jamison,504,NJ,Female,43,7,102365.49,1,1,0,194690.77,0
15672012,Jen,773,CT,Female,41,5,0,1,1,0,28266.9,0
15584090,Jen,621,CT,Female,40,7,0,2,0,1,131283.6,0
15581198,Jenkins,668,NJ,Female,39,0,122104.79,1,1,0,112946.67,0
15769353,Jenkins,550,NY,Female,40,8,150490.32,1,0,0,166468.21,0
15729224,Jennings,710,NY,Female,37,5,0,2,1,0,115403.31,1
15711219,Jennings,788,NJ,Female,57,8,93716.72,1,1,1,180150.49,0
15582325,Jennings,524,NY,Male,52,2,87894.26,1,1,0,173899.42,0
15627232,Jibunoh,608,NJ,Male,44,7,114203.47,1,1,1,77830.36,0
15750684,Jibunoh,719,NY,Female,42,4,0,1,1,0,28465.86,0
15605000,John,550,NY,Male,38,9,140278.99,3,1,1,171457.06,0
15739189,Johnson,561,CT,Female,33,6,0,2,1,0,45261.47,1
15699284,Johnson,584,NY,Male,49,8,172713.44,1,1,0,113860.81,1
15623668,Johnson,653,NJ,Male,31,2,154741.45,2,0,0,25183.01,1
15630725,Johnson,649,NY,Female,45,5,92786.66,1,1,0,173365.9,0
15585901,Johnson,717,CT,Male,35,1,0,3,0,0,174770.14,0
15689351,Johnson,742,NJ,Female,41,4,92805.72,1,0,1,73743.95,0
15656683,Johnson,551,NY,Male,52,1,0,1,0,0,63584.55,0
15749328,Johnson,697,NY,Female,45,1,0,2,1,0,46807.62,0
15748499,Johnson,550,NJ,Male,33,4,118400.91,1,0,1,13999.64,0
15791342,Johnston,660,CT,Male,31,1,84560.04,1,1,1,137784.25,1
15794056,Johnston,668,NY,Female,46,2,0,3,1,0,89048.46,0
15591986,Johnston,621,NJ,Male,46,6,141078.37,1,0,0,34580.8,0
15595303,Johnston,736,NJ,Male,46,5,130812.91,1,1,1,77981.54,0
15753888,Johnston,607,CT,Female,62,8,108004.64,1,1,1,23386.77,0
15588419,Johnston,651,NJ,Female,34,10,148962.46,1,1,0,66389.43,0
15756321,Johnston,612,CT,Female,52,5,144772.69,1,0,0,98302.57,0
15791842,Johnstone,478,NY,Female,32,6,71187.24,1,1,1,110593.62,1
15719931,Johnstone,850,NY,Male,31,8,0,2,1,0,178667.7,1
15661821,Johnstone,798,NJ,Female,49,5,132571.67,1,1,1,31686.33,0
15733966,Johnstone,496,NJ,Female,55,4,125292.53,1,1,1,31532.96,0
15736250,Johnstone,781,NY,Male,38,2,117810.79,1,0,1,65632.33,0
15566312,Jolly,660,CT,Female,42,5,0,3,1,1,189016.24,0
15724719,Jones,550,NY,Female,22,7,139096.85,1,1,0,129890.94,1
15804201,Jones,457,NJ,Male,42,4,126772.57,1,0,1,126106.4,1
15782736,Jose,573,NJ,Female,47,4,152522.47,1,0,1,164038.07,0
15715047,Joshua,640,CT,Male,43,9,172478.15,1,1,0,191084.4,0
15594456,K?,740,CT,Female,56,4,99097.33,1,1,1,85016.64,0
15752507,K?,769,NJ,Male,60,9,148846.39,1,1,0,192831.67,0
15660840,Kalinin,723,NY,Male,30,3,124119.54,1,1,0,162198.32,1
15570857,Kambinachi,677,NJ,Female,39,0,111213.64,2,1,1,147578.26,1
15814816,Kambinachi,466,NY,Male,40,4,91592.06,1,1,0,141210.18,0
15573112,Kang,602,CT,Male,29,5,103907.28,1,1,0,161229.84,1
15689514,Kang,625,NY,Male,43,8,201696.07,1,1,0,133020.9,0
15627220,Kang,735,NJ,Female,43,9,98807.45,1,0,0,184570.04,0
15603170,Kang,654,NY,Male,32,9,121455.65,1,1,0,190068.53,0
15718153,Kao,759,CT,Female,74,6,128917.84,1,1,1,48244.64,1
15711314,Kao,589,CT,Female,45,1,0,1,0,0,125939.22,0
15602282,Kao,587,NJ,Female,45,8,134980.74,1,1,1,123309.57,0
15799300,Kao,510,NJ,Male,31,0,113688.63,1,1,0,33099.41,0
15749638,Kaodilinakachukwu,605,NY,Female,51,9,104760.82,1,1,1,165574.54,0
15690182,Kapustin,635,NJ,Male,37,5,113488.68,1,1,0,95611.74,0
15587611,Kauffmann,537,NY,Male,59,9,0,2,0,0,103799.77,0
15720929,Kazantseva,604,NY,Female,47,8,62094.71,3,0,0,9308.1,0
15678572,Keating,529,CT,Male,38,7,99842.5,2,1,0,90256.06,0
15789097,Keeley,644,NY,Male,48,8,0,2,0,1,44965.54,0
15629323,Kelechi,617,NJ,Female,37,4,116471.43,2,1,0,175324.74,0
15714227,Kelly,672,NY,Female,53,7,0,1,1,1,136910.18,1
15725762,Kemp,808,NY,Male,24,4,122168.65,1,1,0,174107.04,1
15778005,Kemp,785,NY,Female,39,1,130147.98,1,1,0,163798.41,0
15655436,Kendall,839,NJ,Male,47,2,136911.07,1,1,1,168184.62,0
15800514,Kenechukwu,477,NJ,Female,24,2,95675.62,2,0,0,162699.7,0
15672056,Kenenna,710,NJ,Male,43,2,140080.32,3,1,1,157908.19,0
15679991,Kennedy,524,NY,Female,28,7,0,2,0,1,147100.72,1
15683522,Kennedy,678,NJ,Female,37,2,113383.07,1,1,1,135123.96,1
15691104,Kennedy,460,NJ,Female,40,6,119507.58,2,1,0,91560.63,0
15576824,Kennedy,564,NJ,Female,44,3,111760.4,3,1,1,104722.47,0
15648362,Kennedy,728,NJ,Male,45,3,108924.33,2,1,0,84300.4,0
15638610,Kennedy,635,NJ,Female,65,5,117325.54,1,1,0,155799.86,0
15815316,Kennedy,644,NY,Male,50,9,76817,4,1,0,196371.13,0
15809837,Kent,430,NJ,Female,66,6,135392.31,2,1,1,172852.06,0
15614635,Kepley,582,NY,Male,52,2,151457.88,1,0,1,40893.61,1
15745844,Kerr,642,NJ,Female,40,6,129502.49,2,0,1,86099.23,0
15728224,Kerr,710,NJ,Female,41,9,149155.53,2,1,0,42131.26,0
15587174,Kerr,726,NY,Male,29,7,0,2,1,1,91844.14,0
15692575,Kerr,760,NY,Male,38,6,162888.73,1,1,0,91098.76,0
15611729,Kerr,703,NJ,Male,39,1,141559.5,1,1,1,31257.1,0
15657306,Kershaw,567,NY,Female,47,2,0,1,0,0,110900.43,0
15569178,Kharlamov,570,NY,Female,18,4,82767.42,1,1,0,71811.9,1
15787693,Kharlamov,559,CT,Male,38,3,145874.35,1,1,0,56311.39,0
15624641,Kharlamova,740,CT,Male,43,9,0,1,1,0,199290.68,0
15624072,Kiernan,669,CT,Male,22,10,0,2,1,0,176163.74,1
15651713,King,684,NY,Male,45,6,148071.39,1,1,0,183575.01,1
15628813,King,693,NY,Female,43,4,152341.55,1,1,0,9241.78,1
15726490,Kirby,782,CT,Male,52,4,0,1,1,1,52759.82,0
15676404,Kirillov,672,NY,Female,50,1,0,1,1,0,12106.82,0
15641675,Kirillova,611,NY,Female,49,2,88915.37,3,0,0,161435.02,0
15794566,Kirsova,678,NY,Female,28,4,0,2,1,1,144423.17,0
15588372,Kirsova,715,NJ,Female,37,9,105489.31,1,0,0,143096.49,0
15598982,Klein,602,NJ,Female,53,5,98268.84,1,0,1,45038.29,0
15728669,Knowles,584,NJ,Female,30,8,112013.81,1,1,0,177772.03,0
15677052,Ko,589,NY,Female,59,2,0,2,1,1,126160.24,0
15749401,Ko,686,NY,Male,60,9,0,3,1,1,75246.21,0
15662698,Ko,648,CT,Female,43,7,81153.82,1,1,1,144532.85,0
15644994,Ko,714,NJ,Male,54,4,137986.58,2,0,1,51308.54,0
15654067,Koch,584,CT,Female,29,4,0,2,1,0,88866.92,1
15705953,Kodilinyechukwu,721,CT,Male,51,0,169312.13,1,1,0,109078.35,0
15679048,Koger,558,NJ,Male,41,2,124227.14,1,1,1,111184.67,1
15703793,Konovalova,738,NJ,Male,58,2,133745.44,4,1,0,28373.86,0
15632882,Konovalova,684,NJ,Male,37,1,126817.13,2,1,1,29995.83,0
15681410,Korff,813,NJ,Female,36,6,98088.09,1,0,1,26687.22,0
15625824,Kornilova,596,CT,Male,30,6,121345.88,4,1,0,41921.75,0
15719991,Korovina,727,CT,Female,52,1,154733.97,1,1,0,80259.67,0
15605826,Korovina,652,NJ,Male,46,10,121063.8,3,1,0,151481.86,0
15587066,Kovaleva,535,NY,Male,38,2,119272.29,1,0,0,195896.59,0
15755678,Kovalyov,534,NY,Male,62,2,0,2,0,0,42763.12,0
15777797,Kovalyova,689,CT,Male,38,5,75075.14,1,1,1,8651.92,0
15704763,Kozlova,523,NJ,Female,39,1,143903.11,1,1,1,118711.75,0
15704788,Krawczyk,812,CT,Female,49,8,66079.45,2,0,0,91556.57,0
15723950,Kruglov,684,CT,Male,40,2,70291.02,1,1,1,115468.84,0
15776233,Kruglova,758,NJ,Female,61,8,125397.21,1,1,0,182184.09,0
15611318,Kruglova,599,CT,Male,33,4,51690.89,1,1,0,111622.76,0
15597239,Ku,548,CT,Male,39,7,131468.44,1,1,0,164975.82,1
15697424,Ku,597,CT,Female,30,2,119370.11,1,1,1,182726.22,0
15782418,Ku,589,NJ,Female,19,9,83495.11,1,1,1,143022.31,0
15807163,Ku,537,NY,Female,38,10,0,1,0,0,52337.97,0
15784180,Ku,564,NY,Female,36,7,206329.65,1,1,1,46632.87,0
15573318,Kung,610,NY,Male,26,8,0,2,1,0,166031.08,1
15626900,Kung,427,NY,Male,29,1,141325.56,1,1,1,93839.3,1
15721189,Kung,666,NY,Female,66,7,0,2,1,1,99792.82,1
15753969,Kung,724,CT,Male,45,5,83888.54,1,0,1,34121.81,1
15794841,Kung,739,CT,Male,19,5,89750.21,1,1,0,193008.52,1
15703106,Kung,575,NY,Male,40,5,0,2,1,1,122488.59,1
15782210,Kung,714,NY,Male,46,1,0,1,1,0,152167.79,0
15784844,Kung,752,CT,Male,48,5,116060.08,1,1,0,156618.38,0
15738318,Kung,800,NY,Female,40,5,97764.41,1,1,0,98640.15,0
15778154,Kung,628,NJ,Male,50,4,122227.71,1,0,1,14217.77,0
15733261,Kung,688,CT,Female,35,6,0,1,1,0,25488.43,0
15801436,Kung,696,NY,Male,42,4,0,1,0,0,126353.13,0
15699335,Kuo,615,NJ,Female,33,3,137657.25,2,1,1,171657.57,1
15711455,Kuo,740,NJ,Female,36,4,109044.6,1,0,0,94554.74,0
15602735,Kuo,692,NJ,Male,45,6,152296.83,4,0,1,108040.86,0
15770039,Kuo,572,NJ,Male,39,4,112290.22,1,1,0,49373.97,0
15596181,Kwemto,542,NY,Male,38,8,65942.26,1,1,1,68093.23,0
15654772,Kwemto,640,NY,Female,47,6,89799.46,2,0,1,13783.77,0
15568106,L?,592,NY,Female,38,8,119278.01,2,0,1,19370.73,1
15716609,L?,484,NJ,Male,54,3,134388.11,1,0,0,49954.79,0
15765300,L?,596,NJ,Male,40,5,62389.03,3,1,0,148623.43,0
15784042,L?,624,NY,Male,55,7,118793.6,1,1,1,95022.02,0
15652401,Lafleur,496,NY,Female,36,7,0,2,0,0,108098.28,1
15588701,Lai,592,NY,Female,38,4,0,2,1,0,35338.96,1
15740527,Lai,766,NJ,Female,62,7,142724.48,1,0,1,5893.23,0
15714391,Lai,563,NY,Female,35,2,183572.84,1,1,1,66006.75,0
15595592,Lai,708,NY,Female,59,2,0,1,1,0,179673.11,0
15795275,Lamb,521,CT,Female,49,4,82940.25,2,0,0,62413.01,0
15669887,Lambert,839,NY,Female,51,3,0,1,1,1,69101.23,0
15660417,Lambert,613,NJ,Female,43,10,120481.69,1,0,0,94875.03,0
15719649,Lambie,553,NY,Male,38,3,99844.68,1,0,0,187915.7,1
15788776,Landor,588,NJ,Male,49,6,132623.76,3,1,0,36292.94,0
15809087,Landry,598,NY,Male,64,1,0,2,1,0,195635.3,0
15592104,Lane,655,NY,Female,41,5,0,1,0,0,36548,0
15800062,Lanford,850,CT,Male,49,8,0,1,0,0,25867.67,0
15766575,Larionova,612,NJ,Female,62,8,140745.33,1,1,0,193437.89,0
15800031,Laura,681,NY,Male,43,3,66338.68,1,1,1,18772.5,0
15755196,Lavine,834,NY,Female,49,2,131394.56,1,0,0,194365.76,0
15629511,Lavrentiev,738,NY,Male,49,6,106770.82,1,1,0,123499.27,1
15621423,Lavrentyev,736,NY,Female,42,7,117280.23,3,0,0,41921.06,0
15651581,Lavrentyev,758,NJ,Male,68,6,112595.85,1,1,0,35865.44,0
15729110,Lavrov,729,CT,Female,42,7,0,2,1,0,58268.2,0
15735878,Law,850,NJ,Female,47,10,134381.52,1,0,0,26812.89,0
15735572,Lawrence,629,NY,Male,59,9,113657.83,1,1,1,116848.79,0
15772337,Lawrence,723,NJ,Female,49,0,153855.52,1,1,1,180862.26,0
15737104,Lawson,652,NJ,Female,47,0,126597.89,2,1,1,38798.79,0
15767264,Lawson,465,NJ,Male,53,1,117438.17,1,0,0,74898.8,0
15806332,Le Gallienne,484,CT,Female,39,5,0,2,1,1,175224.12,1
15728838,Leach,578,NY,Male,45,1,148600.91,1,1,0,143397.14,0
15569682,Leckie,768,NJ,Male,37,9,108308.11,1,1,0,41788.25,0
15678497,Lederer,850,CT,Male,48,2,0,1,1,0,169425.3,0
15621432,Lee,630,CT,Male,35,1,0,2,0,0,186826.22,1
15613749,Lees,569,CT,Male,34,0,151839.26,1,1,0,102299.81,0
15792525,Lei,628,NJ,Female,61,1,97361.66,1,1,1,149922.38,0
15688691,Lei,665,NJ,Female,51,9,110610.41,2,0,1,1112.76,0
15745083,Lei,613,NJ,Male,59,8,91415.76,1,0,0,27965,0
15571869,Lei,669,NJ,Female,50,4,112650.89,1,0,0,166386.22,0
15653275,Lei,785,CT,Female,54,1,0,2,1,0,45113.92,0
15791174,Leibius,540,CT,Male,67,1,88382.01,1,0,1,59457,1
15784320,Lenhardt,632,NY,Female,44,3,133793.89,1,1,1,34607.14,0
15663706,Leonard,777,NY,Female,32,2,0,1,1,0,136458.19,0
15662976,Lettiere,637,CT,Male,37,8,0,1,1,1,186062.36,1
15727059,Lettiere,476,NY,Female,40,4,0,2,0,0,182547.04,1
15642391,Lettiere,621,NJ,Male,51,4,109978.83,1,0,0,177740.58,0
15638989,Lettiere,711,NY,Female,25,5,190066.54,1,0,0,51345.39,0
15766355,Lettiere,550,NJ,Male,49,0,108806.96,3,1,0,61446.92,0
15802071,Levi,762,NJ,Male,35,1,117458.51,1,0,1,178361.48,0
15616213,Levy,555,NJ,Female,51,9,138214.5,1,1,0,198715.27,0
15699415,Lewis,618,NY,Female,46,6,150213.71,1,1,0,120668.46,0
15732917,Li,729,NJ,Male,46,5,117837.43,1,1,0,104016.61,0
15640507,Li,762,CT,Female,35,3,119349.69,3,1,1,47114.18,0
15665802,Li Fonti,642,CT,Female,36,6,0,2,1,1,97938.59,1
15579566,Li Fonti,616,CT,Female,43,3,120867.18,1,1,0,18761.92,0
15793478,Li Fonti,593,NJ,Female,39,8,151391.68,1,1,0,27274.6,0
15690664,Liang,729,CT,Male,37,10,0,2,1,0,100862.54,1
15774936,Liang,543,NJ,Male,41,6,143350.41,1,1,1,192070.16,0
15777907,Liang,791,NY,Female,33,3,0,1,1,1,144413.92,0
15772423,Liao,739,NJ,Male,54,8,126418.14,1,1,0,134420.75,0
15573171,Liao,695,CT,Male,63,1,146202.93,1,1,1,126688.83,0
15725811,Lim,705,NY,Male,25,0,97544.29,1,0,1,59887.15,1
15804586,Lin,376,NY,Female,46,6,0,1,1,0,157333.69,0
15576644,Lin,687,NJ,Female,29,4,78939.15,1,1,0,122134.56,0
15708212,Lin,648,CT,Female,54,7,118241.02,1,1,0,172586.89,0
15749519,Lin,822,NY,Male,38,6,128289.7,3,1,0,9149.96,0
15789611,Lin,568,NJ,Male,46,8,150836.92,1,0,0,64516.8,0
15629273,Lin,638,NJ,Male,42,8,145177.84,1,1,0,193471.74,0
15622985,Lin,679,NY,Female,39,4,0,1,0,0,172939.3,0
15765173,Lin,350,NY,Female,60,3,0,1,0,0,113796.15,0
15764033,Lin,693,NJ,Female,43,1,121927.92,1,1,0,87994.95,0
15777901,Lindell,640,NJ,Female,43,9,94752.49,1,1,0,184006.36,0
15593795,Linton,516,NJ,Female,53,1,156674.2,1,1,0,118502.34,0
15577313,Lionel,619,NY,Male,44,3,116967.68,1,1,0,5075.17,0
15802593,Little,504,NY,Female,49,7,0,3,0,1,87822.14,0
15650432,Liu,849,NJ,Male,41,10,84622.13,1,1,1,198072.16,1
15732061,Liu,850,NJ,Female,45,1,121874.89,1,0,0,6865.41,0
15584532,Liu,709,NY,Female,36,7,0,1,0,1,42085.58,0
15757811,Lloyd,732,CT,Female,69,9,137453.43,1,0,1,110932.24,0
15592222,Lo,505,NY,Male,49,7,80001.23,1,0,0,135180.11,1
15757408,Lo,655,CT,Male,38,3,250898.09,3,0,1,81054,0
15682600,Lo,620,NJ,Male,39,9,159492.79,1,1,0,80582.34,0
15728564,Lo,682,NY,Male,41,6,0,2,0,1,134158.09,0
15725665,Lo,679,NY,Male,47,10,198546.1,2,1,0,191198.92,0
15657809,Lo,585,NY,Male,55,10,106415.57,3,1,1,122960.98,0
15737814,Lo,622,NY,Male,41,2,127087.06,1,1,0,102402.91,0
15775703,Lo,702,NY,Male,26,2,71281.29,1,1,1,108747.12,0
15723008,Lo Duca,720,NY,Female,45,1,102882.4,2,1,1,35633.15,0
15630617,Lo Duca,727,NJ,Male,36,6,140418.81,1,1,1,113033.73,0
15643865,Lo Duca,601,NY,Female,40,3,92055.36,1,0,1,164652.02,0
15769246,Lo Duca,813,NJ,Male,59,2,135078.41,1,1,0,187636.06,0
15761053,Lock,596,NJ,Male,48,2,131326.47,1,0,0,1140.02,0
15727619,Lock,753,NJ,Female,46,9,113909.69,3,1,0,92320.37,0
15753332,Loftus,401,NJ,Male,48,8,128140.17,1,1,0,175753.55,0
15675380,Logan,573,CT,Male,56,3,154669.77,1,0,1,115462.27,0
15644453,Loggia,606,NJ,Female,41,4,132670.53,1,1,0,156476.36,0
15736510,Loggia,605,CT,Female,57,2,0,3,1,0,66652.75,0
15672912,Loggia,737,CT,Female,39,7,130051.66,2,0,0,55356.39,0
15734711,Loggia,373,NY,Male,42,7,0,1,1,0,77786.37,0
15683403,Lombardi,611,CT,Male,52,7,0,1,0,1,73585.18,0
15673529,Lombardo,645,CT,Male,36,4,59893.85,2,1,0,43999.64,1
15794171,Lombardo,475,NY,Female,45,0,134264.04,1,1,0,27822.99,0
15801832,Lombardo,684,NJ,Male,42,1,117691,1,1,1,23135.65,0
15711834,Long,650,CT,Female,30,6,0,1,0,0,67997.13,0
15752294,Long,582,NY,Female,38,9,135979.01,4,1,1,76582.95,0
15772650,Longo,732,NY,Male,55,9,136576.02,1,0,1,3268.17,0
15717984,Longo,477,NY,Male,47,9,144900.58,1,1,0,61315.37,0
15788068,Lopez,743,NJ,Male,45,10,144677.19,3,1,0,22512.44,0
15642001,Lorenzen,576,NJ,Male,44,9,119530.52,1,1,0,119056.68,0
15620746,Lorenzo,632,NY,Male,42,4,126115.6,1,1,0,100998.5,1
15646764,Lorenzo,617,NJ,Female,58,3,119024.75,2,1,0,35199.24,0
15767474,Lorenzo,481,NY,Female,57,9,0,3,1,1,169719.35,0
15721460,Lorenzo,678,NY,Male,60,8,185648.56,1,0,0,192156.54,0
15606274,Lori,594,NJ,Male,38,6,63176.44,2,1,1,14466.08,1
15658475,Lori,834,NY,Male,36,8,142882.49,1,1,0,89983.02,0
15603096,Lori,410,NY,Male,33,6,125789.69,1,0,0,66333.56,0
15653849,Lu,572,NJ,Female,48,3,152827.99,1,1,0,38411.79,0
15775318,Lu,590,CT,Female,51,3,154962.99,3,0,1,191932.27,0
15607526,Lu,638,NJ,Male,50,1,102645.48,1,1,0,168359.98,0
15780805,Lu,585,NY,Female,35,2,0,2,1,0,98621.04,0
15616088,Lucas,782,NY,Female,70,7,97072.42,1,0,1,131177.22,1
15723864,Lucas,828,CT,Male,47,1,109876.82,2,1,0,83611.45,0
15658768,Lucas,547,NY,Female,49,2,0,1,0,0,65466.93,0
15722425,Lucchese,639,NY,Male,32,9,0,2,1,0,111340.36,1
15578307,Lucchese,512,NY,Female,33,6,121685.31,2,1,1,83681.97,1
15592736,Lucchese,551,NJ,Male,54,5,102994.04,1,1,0,176680.16,0
15695339,Lucchesi,517,NJ,Male,53,0,109172.88,1,1,0,54676.1,0
15799859,Lucchesi,704,NY,Male,50,4,165438.26,1,1,0,120770.75,0
15791053,Lucciano,709,NJ,Male,45,4,122917.71,1,1,1,11.58,0
15681026,Lucciano,795,NJ,Female,33,9,104552.72,1,1,1,120853.83,0
15795990,Lumholtz,722,NJ,Female,48,10,138311.76,1,1,1,3472.63,0
15632272,Lung,792,NY,Female,42,2,0,2,1,0,92664.09,1
15694408,Lung,749,NY,Male,40,1,139290.41,1,1,0,182855.42,0
15574761,Lynch,466,NY,Female,41,3,33563.95,2,1,0,178994.13,0
15779862,Lyons,658,NJ,Female,31,3,133003.03,1,0,1,146339.27,0
15599074,Ma,487,CT,Female,40,6,136093.74,1,0,1,193408.43,1
15591047,Ma,519,CT,Female,47,6,157296.02,2,0,0,147278.43,0
15654562,Ma,850,CT,Female,45,5,174088.3,4,1,0,5669.31,0
15580701,Ma,712,NY,Male,33,3,153819.58,1,1,0,79176.09,0
15814430,Ma,747,CT,Male,41,9,0,1,1,0,32430.94,0
15815040,Ma,552,NJ,Female,42,8,103362.14,1,0,1,186869.58,0
15755521,Ma,660,NY,Female,48,0,90044.32,2,0,1,187604.97,0
15582116,Ma,767,NJ,Female,45,7,132746.2,2,1,0,26628.88,0
15738267,Macarthur,544,NY,Female,64,3,124043.8,1,1,1,111402.97,0
15671256,Macartney,850,NY,Female,35,1,211774.31,1,1,0,188574.12,0
15609562,MacDonald,774,CT,Female,43,1,116360.07,1,1,0,17004.14,1
15671137,MacDonald,549,NY,Female,52,1,0,1,0,1,8636.05,0
15772243,MacDonald,612,NY,Female,33,9,0,1,0,0,142797.5,0
15618936,MacDonald,688,NY,Female,51,5,0,1,1,0,91624.11,0
15768451,MacDonald,739,NJ,Male,40,5,149131.03,3,1,1,60036.99,0
15800083,Macdonald,559,NY,Male,45,8,24043.45,1,0,1,169781.45,0
15736420,Macdonald,596,NY,Male,21,4,210433.08,2,0,1,197297.77,0
15810829,Macfarlan,618,NY,Male,48,7,0,1,1,0,13921.82,0
15729065,Mackay,784,NJ,Male,28,2,109960.06,2,1,1,170829.87,1
15775590,Mackay,482,NJ,Female,48,2,69329.47,1,0,0,102640.52,0
15603565,Mackenzie,603,CT,Female,56,5,90778.76,2,1,0,162223.67,0
15605059,Mackie,576,NJ,Male,63,3,148843.56,1,1,0,69414.13,0
15608588,Mackinlay,563,NJ,Male,41,2,100520.92,1,1,1,19412.8,0
15706799,Macknight,719,CT,Male,44,4,0,1,0,0,84972.9,0
15779627,Maclean,573,NJ,Male,31,0,134644.19,1,1,1,70381.49,1
15632789,Maclean,794,NY,Male,30,8,0,2,1,1,24113.91,1
15589949,Maclean,433,CT,Male,34,9,152806.74,1,1,0,19687.99,1
15582741,Maclean,693,NY,Female,35,5,124151.09,1,1,0,88705.14,0
15626147,Maclean,608,NY,Female,62,8,144976.5,1,0,0,175836.03,0
15690188,Maclean,631,NY,Male,33,7,0,1,1,1,58043.02,0
15625761,Maclean,632,NJ,Male,41,8,127205.32,4,1,0,93874.87,0
15718765,Maclean,501,CT,Male,43,6,104533.24,1,0,0,81123.59,0
15645942,Macleod,689,CT,Male,40,2,0,2,1,1,164768.82,1
15789582,Macleod,587,NY,Male,55,9,0,1,1,0,64593.07,1
15645355,Macleod,677,NJ,Male,34,3,126729.41,1,1,1,26106.39,0
15569432,Macleod,656,NY,Female,48,9,0,2,1,1,85240.61,0
15707602,Macleod,539,NY,Female,47,2,127286.04,2,1,1,166929.43,0
15709474,Macnamara,740,NJ,Female,57,3,113386.36,2,1,1,65121.63,0
15735799,Maconochie,527,NJ,Male,58,3,137318.42,1,1,1,126144.96,1
15573851,Macrossan,735,NY,Female,38,1,0,3,0,0,92220.12,0
15723318,Mactier,619,NY,Female,55,0,0,3,0,0,60810.64,0
15633112,Madukaego,681,NJ,Male,42,3,118199.97,2,1,0,9452.88,0
15767921,Madukwe,613,NY,Male,41,7,0,2,1,0,60297.72,1
15595426,Madukwe,603,CT,Male,57,6,105000.85,2,1,1,87412.24,0
15619343,Mahmood,561,NY,Male,56,7,152759,2,1,0,133167.11,0
15791102,Mai,549,NJ,Male,41,9,95020.8,3,1,1,131710.59,0
15693764,Mai,663,CT,Male,52,0,136298.65,1,1,0,144593.3,0
15611767,Mai,624,NJ,Female,52,0,133723.43,1,0,0,4859.59,0
15755638,Mancini,673,NY,Female,43,5,168069.73,1,1,1,146992.24,0
15808557,Mancini,695,NY,Female,42,5,0,1,0,1,72172.13,0
15581626,Mancini,664,NY,Male,54,8,0,1,1,1,162719.69,0
15806688,Manfrin,726,CT,Female,56,8,123110.9,3,0,1,130113.78,0
15787255,Manfrin,650,NJ,Female,55,2,140891.46,3,1,1,179834.45,0
15582033,Manfrin,753,NJ,Male,44,3,138076.47,1,1,0,15523.09,0
15791513,Manfrin,647,NY,Male,41,4,138937.35,1,1,1,101617.64,0
15727177,Manfrin,557,NY,Male,42,6,177822.03,1,1,0,150944.31,0
15791216,Mann,600,NJ,Male,43,8,133379.41,1,1,0,177378.66,0
